category,datetime,headline,id,image,related,source,summary,url
company,1615310520,"Cerner Corp. stock rises Tuesday, still underperforms market",64556489,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.51% higher to $70.53 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=99efa0db13562ecead0e21937132b187a17b9e52346a868f0a4d91c96641beb1
company,1615294800,How To Research Growth Stocks: Using The Composite Rating As a Guide,66423755,https://s.yimg.com/uu/api/res/1.2/yl1E83FlpBl.x3yXR3pXtA--~B/aD01NjM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/767eeed68354653807c1d6775b1af215,CERN,Yahoo,How to research growth stocks like true savvy investors? And save time? Make the Composite Rating part of your tool kit to identify emerging big winners.,https://finnhub.io/api/news?id=7ed498a012260eb61ffcdd89af0db5c87ff0b3731a31da8a4e5745d2d59be018
company,1615224180,"Cerner Corp. stock falls Monday, still outperforms market",64537788,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.31% to $70.17 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=f7a4d06973f482cb6748fb33e2ffdd12feb01af46517c7943d9d722fc458a2ed
company,1615193700,Get Paid While You Wait: 3 Top Dividend Stocks in the Technology Sector,64658496,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?2010590383,CERN,Nasdaq,"Are you worried that the market is on the verge of a sell-off even though the economy is recovering? You're not alone. The International Monetary Fund is modeling worldwide economic growth of 5.5% this year, but that doesn't change the fact that the S&P 500 is valued at a hef",https://finnhub.io/api/news?id=ee313a903155426dcc09d8b3fc5473fa113ab27aae74649b7f2b34ad3691c360
company,1614964920,Cerner Corp. stock outperforms market on strong trading day,64493561,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rose 3.18% to $70.39 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=47a2d2bf1976174785615363e0baf5fc7753c269c9befa55a56b9b76676f52d7
company,1614878520,Cerner Corp. stock outperforms market despite losses on the day,64468679,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slumped 0.48% to $68.22 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=df5bf8263587a9a8226fee3e0821faf2c02d9c6943e2e73372ab9f04170f2181
company,1614792120,Cerner Corp. stock underperforms Wednesday when compared to competitors,64440364,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 1.52% to $68.55 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=77f92fe139eaa0c4b766b925ede90301888c512dc92c546ee2de0a2881de68f3
company,1614705720,Cerner Corp. stock underperforms Tuesday when compared to competitors,64401981,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 0.77% to $69.61 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=293dd3248d1c4fa791de9d259eceb0047f575547d4fc11edeb99b534499907a1
company,1614619320,"Cerner Corp. stock rises Monday, still underperforms market",64364796,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rose 1.46% to $70.15 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=49cf46aaca4f3b94fce2ed37742861e4941fc942d8e120ca22a64c5f268eca65
company,1614605605,Green's Portfolio - February 2021,64357839,https://static.seekingalpha.com/uploads/2021/2/28/7112581-16145440254092913.png,CERN,SeekingAlpha,"I've re-structured the former Green Dot Portfolio, and I explain my new focus for income and swing/position trading.",https://finnhub.io/api/news?id=8abe90ace55749ee446bb311a1f266bc2bab67629ca27d728bcd62c63a4ee23b
company,1614360120,Cerner Corp. stock outperforms competitors despite losses on the day,64323423,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 1.14% to $69.14 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=9bf143db27095dfaf3f83e23fb60d24227a31b2fbfe70e8ee65b1aebae7bbccf
company,1614273720,Cerner Corp. stock outperforms market despite losses on the day,64323425,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slipped 0.50% to $69.94 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=1a3f572b328e142a6c1e125d6ddf553b8d57897309af96fb78aba37f8dac4aca
company,1614187320,"Cerner Corp. stock rises Wednesday, still underperforms market",64146570,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.31% higher to $70.29 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=e2d5efe77d6fac985550980646776a6878ea4f8c3ce0ce3b3a679bdcf4a37c94
company,1614014580,"Cerner Corp. stock falls Monday, underperforms market",63792283,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slipped 0.91% to $70.91 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=3036da7d56ed2f40c2bff56179f80b2de8998fdc6adb4ffe824ec5c6538641ca
company,1613755320,Cerner Corp. stock outperforms competitors despite losses on the day,63705180,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 1.35% to $71.56 Friday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=77b62b2ba1051c0e2be57a8a62a71d8aea2c3c97010c2a1f92c42ec44c469670
company,1613668920,Cerner Corp. stock outperforms market on strong trading day,63671107,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.07% higher to $72.54 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=7ed9201d266e3bf88ca7ac5d159c683029a889be6f8eaa547403cce1c1df76f7
company,1613637187,Analysts See 10% Upside For XLV,64507624,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?239911618,CERN,Nasdaq,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",https://finnhub.io/api/news?id=fef0ae279e48b76524014c1e19b5277535680ab9f0ba45d3b0522ebf9801323e
company,1613629384,Returns On Capital At Cerner (NASDAQ:CERN) Paint An Interesting Picture,66423758,https://s.yimg.com/uu/api/res/1.2/g2_mg575ViI8K4GruDHCHQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/67ac92a32c5f9073ba3559a3e119b22a,CERN,Yahoo,"If you're looking for a multi-bagger, there's a few things to keep an eye out for. In a perfect world, we'd like to see...",https://finnhub.io/api/news?id=bfaeeb6c444b15075d93042bff5b50d6fbca18c0676c7245014c94b550d55e74
company,1613582580,"Cerner Corp. stock falls Wednesday, underperforms market",63630854,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.36% to $72.49 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=c084c5d4d1b982d34973b90f43052d9f046c4a851f80982bc48dae983ec68fd6
company,1613496180,"Cerner Corp. stock falls Tuesday, underperforms market",63594634,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 2.94% to $72.75 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=e0c53be3e900f7f514eb8b6d6cfc91663d34e249bb1cc95309db6968347a5960
company,1613363201,Cerner (NASDAQ:CERN) PT Raised to $82.00,63556911,https://www.marketbeat.com/logos/cerner-co-logo.png,CERN,https://www.thelincolnianonline.com,"Cerner (NASDAQ:CERN) had its target price upped by Truist from $72.00 to $82.00 in a report released on Thursday morning, The Fly reports. Several other brokerages also recently weighed in on CERN. Wells Fargo & Company raised their target price on shares of Cerner from $81.00 to $82.00 and gave the company an overweight rating […]",https://finnhub.io/api/news?id=e79625f6af131c6ff64e5cc9df28cb4c6685430a46f5868c1516093081f44b49
company,1613150520,Cerner Corp. stock underperforms Friday when compared to competitors,63530513,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slipped 1.25% to $74.95 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=cfcc0ea3eb0f8fb120d39eb6163641c0761654335c2d984cf2d0c0be34809a07
company,1613064120,"Cerner Corp. stock falls Thursday, underperforms market",63508389,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 3.92% to $75.90 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=4d74fe907e2ba9f1f9c84331f7e47c8e754660a50420b3dd5e84ef6487259199
company,1613001544,Cerner Corporation (CERN) CEO Brent Shafer on Q4 2020 Results - Earnings Call Transcript,63488692,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,CERN,SeekingAlpha,"Cerner Corporation (NASDAQ:CERN) Q4 2020 Earnings Conference Call February 10, 2021, 04:30 PM ET Company Participants Brent Shafer - Chairman and CEO Marc Naughton - CFO Travis Dalton -...",https://finnhub.io/api/news?id=ff29c79d61eebe9068f15216ffa529289e716e26b52cdb1dd54e35126a863cad
company,1612977720,"Cerner Corp. stock falls Wednesday, still outperforms market",63476924,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. sank 0.03% to $79.00 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=622e603b3a6ecbcf29ba2392a4501075f45e35e7c75fd65fa3dd97cd41091e85
company,1612965613,"After-Hours Earnings Report for February 10, 2021 :  UBER, EQIX, MFC, ORLY, SLF, PAYC, EQR, CERN, EFX, TRMB, MGM, SSNC",63604617,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?578027036,CERN,Nasdaq,"The following companies are expected to report earnings after hours on 02/10/2021.  Visit our Earnings Calendar for a full list of expected earnings releases.Uber Technologies, Inc. (UBER) is reporting for the quarter ending December 31, 2020. The internet services company's cons",https://finnhub.io/api/news?id=cb4b562b54ca8142136b4f5eaa7e08db26d7fd1790a3a849503cc7f73270fb90
company,1612928580,"Earnings Scheduled For February 10, 2021",63467253,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/earnings_scheduled_1799.png,CERN,Benzinga," 
Companies Reporting Before The Bell
• Advanced Energy Indus (NASDAQ:AEIS) is projected to report quarterly earnings at $1.35 per share on revenue of $364.66 million....",https://finnhub.io/api/news?id=47875e1e6e24ef51ca999cd241bbaa7d3383a315418dc6a829b447a54b1b9a57
company,1612915200,Cerner: Q4 Earnings Insights,63489991,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,CERN,benzinga,"Shares of Cerner (NASDAQ:CERN) fell in after-market trading after the company reported Q4 results.
Quarterly Results
Earnings per share rose 4.00% over the past year to $0.78,...",https://finnhub.io/api/news?id=8f5c1d4f96fbaf036b955ac484b6574c5bce542ccc835dcf73efbc16f6c8c271
company,1612915200,Cerner: Q4 Earnings Insights,63480070,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,CERN,benzinga,"Shares of Cerner (NASDAQ:CERN) fell in after-market trading after the company reported Q4 results.
Quarterly Results
Earnings per share rose 4.00% over the past year to $0.78,...",https://finnhub.io/api/news?id=c72e7dc4a2bc1154a69356eace3da9e95690fa9bf3e582981c8640043fe8c02e
company,1612891320,Cerner Corp. stock outperforms market on strong trading day,63378272,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.66% higher to $79.02 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=e7fd43bb58e01aab1473fb763074a14cded34b47a91a42fc5ae31c46b2a3eaa2
company,1612828800,Cerner Earnings Preview,63298605,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,CERN,benzinga,"Cerner (NASDAQ:CERN) unveils its next round of earnings this Wednesday, February 10. Get prepared with Benzinga's ultimate preview for Cerner's Q4 earnings.
Net Income,...",https://finnhub.io/api/news?id=cbb63e955086c1a27445886ede6a1bcfd66059a6dfcab1c87f1b4e976d7c5587
company,1612804920,"Cerner Corp. stock falls Monday, underperforms market",63170953,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 1.65% to $78.50 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=1d6034a3e26dabac474b7a3ab70e97f80205da0824e2336f9aeeac2256139232
company,1612762328,"Cerner: Healthy Business And Industry, Fairly Valued",63021361,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,CERN,SeekingAlpha,"Cerner has been a long-term growth play in the wider healthcare sector. After being an industry darling in the 2010s, while the entire industry was in demand, shares have consolidated a bit...",https://finnhub.io/api/news?id=bce5f278d86ff94bbbf27dfbbd1d920089301d3d81fd56c71369176d7667ee4c
company,1612728000,"Twitter, General Motors, Uber, Walt Disney, and Oher Stocks for Investors to Watch This Week",62995028,https://images.barrons.com/im-289564/social,CERN,MarketWatch,"Earnings season continues with results from Twitter, Cisco, Coca-Cola, General Motors, Uber, Expedia, Disney, and many more. Plus, inflation and sentiment...",https://finnhub.io/api/news?id=7a1ec540a2244ceae91b54845cde7bda236f98ef8f773b3a69493bc3438bd0fa
company,1612595400,Is Amazon's Healthcare Strategy Clear?,63636420,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1400488105,CERN,Nasdaq,"When Amazon (NASDAQ: AMZN) launched its new online pharmacy, the stocks of industry stalwarts like CVS Health (NYSE: CVS) and Walgreens Boots Alliance (NASDAQ: WBA) fell precipitously. It wasn't the first major announcement Amazon has made in healthcare. And their efforts haven't",https://finnhub.io/api/news?id=5f05768b4b4ace14c97297b65908be6abf7da97c98183fa879b80a06cbfc10b2
company,1612564080,Under Armour Calls Timeout on Its Big NFL Deal,62707235,https://images.barrons.com/im-295282/social,CERN,MarketWatch,"On the eve of the Super Bowl, the sportswear maker, in the throes of a major restructuring, is pulling out of a high-profile deal with the National Football...",https://finnhub.io/api/news?id=aa32e2fb2c196bc5370d67c83479d38222095397431a6042256e534a070752cc
company,1612545720,"Cerner Corp. stock falls Friday, underperforms market",63170958,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. dropped 0.34% to $79.82 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=7c46e8fb7e0343367ae37162a61cb835c2fedb8b0db045dc856ae1235ae0c333
company,1612459320,"Cerner Corp. stock rises Thursday, still underperforms market",63170961,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.44% higher to $80.09 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=61b4c8a37893835619df42aa47fde5d6bf785dde5d0fb322dd154b9cfc85f75a
company,1612372920,Cerner Corp. stock underperforms Wednesday when compared to competitors,62685789,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 0.92% to $79.74 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=ae52171127b215145038f2c9b9d9d8d0b045cda7cffeb3cb8f4deabd6ecff6fb
company,1612310400,Zane Burke Joins Bardavon Health Innovations’ Board of Directors,62680443,https://mms.businesswire.com/media/20210203005765/en/856951/23/Zane-Burke-Bardavon-2021.jpg,CERN,businesswire,"Zane Burke, an internationally recognized healthcare executive, has joined the board of directors of Bardavon Health Innovations.",https://finnhub.io/api/news?id=2ce45cf04797bab90f2fd7d047d1d393f0f3f9657f450928bc10c1adfc376256
company,1612310400,Zane Burke Joins Bardavon Health Innovations’ Board of Directors,62680441,https://mms.businesswire.com/media/20210203005765/en/856951/23/Zane-Burke-Bardavon-2021.jpg,CERN,businesswire,"Zane Burke, an internationally recognized healthcare executive, has joined the board of directors of Bardavon Health Innovations.",https://finnhub.io/api/news?id=2e8adfbb920f1f11970e81e56d9d83c8d0f542579e85cdb54babc189f33e24de
company,1612310400,Zane Burke Joins Bardavon Health Innovations’ Board of Directors,62680425,https://mms.businesswire.com/media/20210203005765/en/856951/23/Zane-Burke-Bardavon-2021.jpg,CERN,businesswire,"Zane Burke, an internationally recognized healthcare executive, has joined the board of directors of Bardavon Health Innovations.",https://finnhub.io/api/news?id=12606159595ac12f15e54a74732a100487ae2164e71329ec4cbff06a9cddc65e
company,1612286520,"Cerner Corp. stock rises Tuesday, still underperforms market",62662148,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.49% higher to $80.48 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=c5458e98b3c85ca3fc2e8d3f0fe64e25fd203a01cbf532c29302a96ea2781515
company,1612279864,"Cerner Named Best in KLAS For Behavioral Health, Global Acute Care | MarketScreener",62667863,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,CERN,https://www.marketscreener.com,,https://finnhub.io/api/news?id=db5f75eb6fdae6c4fecce3b341d4452f63174b6acf9a74ee7a4343252c7c5e2a
company,1612224000,Global Radiology Information Systems Market to Grow by Almost $ 115 Million During 2020-2024 | Technavio,62660717,https://mms.businesswire.com/media/20210202006019/en/856598/23/IRTNTR40752.jpg,CERN,businesswire,The Radiology Information Systems Market will grow by USD 114.97 mn during 2020-2024,https://finnhub.io/api/news?id=a54689cf3082638d2064f527278166f0fa0ef6598735d9e519b9347c1f0134c9
company,1612224000,Global Radiology Information Systems Market to Grow by Almost $ 115 Million During 2020-2024 | Technavio,62660715,https://mms.businesswire.com/media/20210202006019/en/856598/23/IRTNTR40752.jpg,CERN,businesswire,The Radiology Information Systems Market will grow by USD 114.97 mn during 2020-2024,https://finnhub.io/api/news?id=4986dc30506a9fa6c83cc94fefb4e3ba2c2917ca250490293fbceadebd73d6c5
company,1612224000,Global Radiology Information Systems Market to Grow by Almost $ 115 Million During 2020-2024 | Technavio,62660697,https://mms.businesswire.com/media/20210202006019/en/856598/23/IRTNTR40752.jpg,CERN,businesswire,The Radiology Information Systems Market will grow by USD 114.97 mn during 2020-2024,https://finnhub.io/api/news?id=2da148acadf48d013171201d924e9500c3eaa92dbe70ce9d4ac270df3bb1729b
company,1612200120,"Cerner Corp. stock falls Monday, underperforms market",62638398,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 0.02% to $80.09 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=5f7475075cd83543985d2edab26fcbeaa98d16cfc799758f26c1b81b804a214a
company,1611854520,Cerner Corp. stock underperforms Thursday when compared to competitors,62586745,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 3.17% to $80.66 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=30877c39a804038941e93aa5e096ba230f05e88bb6cb46be3281494212d15fe6
company,1611829560,Stocks That Hit 52-Week Highs On Thursday,62590620,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,CERN,Benzinga," 
 
On Thursday morning, 92 companies achieved new highs for the year.
Interesting Highlights:

Abbott Laboratories (NYSE:ABT) was the largest company by market cap to...",https://finnhub.io/api/news?id=6e3e2520e41fac52e30973079b4754d47238027ab603e75f5bb347612c5c971c
company,1611768120,Cerner Corp. stock underperforms Wednesday when compared to competitors despite daily gains,62565434,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rose 2.42% to $83.30 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=c182aa4aaf1788d58e4dab73f5fb559724e94e0779327cf503593b58117bceaa
company,1611742020,Stocks That Hit 52-Week Highs On Wednesday,62564845,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,CERN,Benzinga," 
 
During the morning session on Wednesday, 131 stocks hit new 52-week highs.
Points of Interest:

Microsoft (NASDAQ:MSFT) was the biggest firm by market cap to hit a...",https://finnhub.io/api/news?id=b85dc1a2cb370a7622e7df9f8c04a27c8c197cf1c6c848ca3938eb8d8a122763
company,1611711164,$1.39 Billion in Sales Expected for Cerner Co. (NASDAQ:CERN) This Quarter,62539252,https://www.marketbeat.com/logos/cerner-co-logo.png,CERN,https://www.thelincolnianonline.com,"Analysts expect that Cerner Co. (NASDAQ:CERN) will announce $1.39 billion in sales for the current fiscal quarter, according to Zacks. Ten analysts have issued estimates for Cerner’s earnings. The highest sales estimate is $1.40 billion and the lowest is $1.38 billion. Cerner posted sales of $1.44 billion in the same quarter last year, which suggests […]",https://finnhub.io/api/news?id=8e24007fe51c7e28c9e6e497015a213e204c09113a9e3096146d0aaab903886e
company,1611705600,$70+ Billion Healthcare Descriptive Analytics Market - Global Trajectory & Analytics to 2027 - ResearchAndMarkets.com,62539116,https://mms.businesswire.com/media/20210127005398/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=d8db179c924632b5b04746c07a1300c5b38c5100cb2f0787fb73f16ee1ad6970
company,1611681720,Cerner Corp. stock outperforms market on strong trading day,62532636,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rose 1.03% to $81.33 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=d3ef08f632aab9c887f2ebba677b12bf989c9e80138a7d117cfacc27a15a0639
company,1611595320,Cerner Corp. stock underperforms Monday when compared to competitors despite daily gains,62508514,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.75% higher to $80.50 Monday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=48c32f25c9fab9b26eed39c16e7558aef1fae67da9c24c0b1ab915ac496bc4dd
company,1611336060,"Cerner Corp. stock rises Friday, outperforms market",62485413,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.35% higher to $79.90 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=6b8bcca3f26266d53f674c22d3e1667b4f19011f28133379c6692fa7d5b16ca0
company,1611273600,US Automated Dispensing Machines Market (2020 to 2024) - Size & Forecast with Impact Analysis of COVID-19 - ResearchAndMarkets.com,62476555,https://mms.businesswire.com/media/20210122005363/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=5abf8df3bac5603b173a21fa595b0bdf661d1c36e8d00b9b48cfee453caf63e9
company,1611249660,"Cerner Corp. stock falls Thursday, underperforms market",62461709,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. sank 0.15% to $79.62 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=47f0d23b4852014cb3d133096569782610ae1b568808cd3526214f696e066e77
company,1611237703,Cerner : Names New Chief Financial Officer | MarketScreener,62466006,https://www.marketscreener.com/images/twitter_MS_fdgris.png,CERN,https://www.marketscreener.com,,https://finnhub.io/api/news?id=84d51260299c575902ae8e61c6f8ca1a3f888976b02892561af49308200297c1
company,1611187200,"Patient Access Solutions Market by Product & Service, Delivery Mode and End-user - Global Forecast to 2025 - ResearchAndMarkets.com",62445294,https://mms.businesswire.com/media/20210121005421/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=fcb02112587c35db0844bc7121cf4083f1570869b4517f4bebac45c82914c3b2
company,1611163320,"Cerner Corp. stock rises Wednesday, still underperforms market",62443340,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.29% higher to $79.74 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=8ff8735980dbb51a0c5350501fc54061b5a858784d84391ff39267e4b7a82300
company,1611076560,Cerner Corp. stock underperforms Tuesday when compared to competitors,62407401,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. sank 0.87% to $79.51 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=464c0c09e6bdd5c3373daf6249401f722ae08e1e117fab8b9148eb52ec4c2779
company,1611014400,Why BofA Is Double Downgrading Cerner: 'Not Much Room For Upside',62403395,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/cerner2.jpg,CERN,benzinga,"Cerner Corporation’s (NASDAQ: CERN) long-term growth is likely to be slightly lower than was earlier anticipated, and there is lack of a “possible novel catalyst...",https://finnhub.io/api/news?id=8f410b9f8355615d406dc9537000485b56b6cca5a3755b212d8d0b0b38316358
company,1611014400,Why BofA Is Double Downgrading Cerner: 'Not Much Room For Upside',62401053,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/cerner2.jpg,CERN,benzinga,"Cerner Corporation’s (NASDAQ: CERN) long-term growth is likely to be slightly lower than was earlier anticipated, and there is lack of a “possible novel catalyst...",https://finnhub.io/api/news?id=a77bd966fd69c3be946e245e57d7f416fd1ff3399da08a78962cff52d0671e7f
company,1611014400,"Global Referral Management Market (2020 to 2026) - Featuring Harris, SCI Solutions and Arcadia Among Others - ResearchAndMarkets.com",62391576,https://mms.businesswire.com/media/20210119005540/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=f9ea33f4948dadaa2b358f77c81d8d40a7a97769add132df65152ab2d03e8416
company,1610928000,"Worldwide Healthcare IT Integration Industry to 2026 - by Product, Service, Application, End-user and Geography - ResearchAndMarkets.com",62384176,https://mms.businesswire.com/media/20210118005297/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=b88cd1f9d27cbaafe84c749607e19b752b6e37bc929cf58a45efc69a970c454f
company,1610741580,"Cerner Corp. stock falls Friday, still outperforms market",62377806,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slipped 0.15% to $80.21 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=069ea6a3ffa1909dcd1a767293cd9e9120c701106e81f73cb4d27ff72e7427c6
